id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:15,700,,#percumalaporpolisi,und,['percumalaporpolisi'],[],1.41525E+18,1.41525E+18,PPKMrasapedas,Bumb911,3,19,https://twitter.com/PPKMrasapedas/status/1448261185455857669,[],[],0,,FALSE,0,0,0,https://twitter.com/BossTemlen/status/1448226551510695938,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44825E+18,1.63413E+12,10/13/2021 19:15,700,,"@republikaonline Opas Belanda bertindak berlebihan dlm naganin demo, jk Mahasiswa angkat senjata seperti di Miyanmar, baru mikir.. Cc. @mohmahfudmd n @kompolnas_ri #PercumaLaporPolisi  #PercumaLaporPolisi  https://t.co/EJ4i8M02NF",in,"['percumalaporpolisi', 'percumalaporpolisi']",[],157658905,157658905,Tony_Harto,Golputers,3,19,https://twitter.com/Tony_Harto/status/1448261148818632708,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448191336344031232/pu/img/rJcyKn-m7a4zStq7.jpg,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'republikaonline', 'name': 'Republika.co.id', 'id': '22126902'}]",,,,
1.44826E+18,1.44817E+18,1.63413E+12,10/13/2021 19:15,700,,@geloraco #PercumaLaporPolisi,und,['percumalaporpolisi'],[],121430263,121430263,Seftian1892,Pempek Kates 🇮🇩🇵🇸,3,19,https://twitter.com/Seftian1892/status/1448261106460344321,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]",,,,
1.44826E+18,1.44825E+18,1.63413E+12,10/13/2021 19:15,700,,"@tempodotco Opas Belanda bertindak berlebihan dlm naganin demo, jk Mahasiswa angkat senjata seperti di Miyanmar, baru mikir.. Cc. @mohmahfudmd n @kompolnas_ri #PercumaLaporPolisi  #PercumaLaporPolisi  https://t.co/EJ4i8M02NF",in,"['percumalaporpolisi', 'percumalaporpolisi']",[],157658905,157658905,Tony_Harto,Golputers,3,19,https://twitter.com/Tony_Harto/status/1448261085019078657,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448191336344031232/pu/img/rJcyKn-m7a4zStq7.jpg,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]",,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:14,700,,"Demo Hut Tangerang, Ricuh.. #PercumaLaporPolisi  https://t.co/yraT7uaGvJ",in,['percumalaporpolisi'],[],427527811,427527811,sekelumits,sekelumits,3,19,https://twitter.com/sekelumits/status/1448260874737577991,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448260747096588288/pu/img/agOLoXJv0q2gvHAX.jpg,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:13,700,,#PercumaLaporPolisi,und,['percumalaporpolisi'],[],39684452,39684452,brontok__,hadeh,3,19,https://twitter.com/brontok__/status/1448260616158801925,[],[],0,,FALSE,0,0,0,https://twitter.com/furdamental/status/1448189779271503874,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44817E+18,1.63413E+12,10/13/2021 19:12,700,,@geloraco #PercumaLaporPolisi,und,['percumalaporpolisi'],[],1172164423,1172164423,Aam_basrie,pribumi,3,19,https://twitter.com/Aam_basrie/status/1448260438735474688,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]",,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:10,700,,"Demo Hut Tangerang Rusuh, Pendemo Dijatuhkan.. #PercumaLaporPolisi  https://t.co/V4Icxm8drp",in,['percumalaporpolisi'],[],427527811,427527811,sekelumits,sekelumits,3,19,https://twitter.com/sekelumits/status/1448259913340260356,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448259768355721216/pu/img/iT14P923bdFypCrc.jpg,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:08,700,,Entah Buzzer polisi akan naikkan tagar apalagi 🤣🤣🤣🤣🤣🤣 #percumalaporpolisi #polisikriminal,in,"['percumalaporpolisi', 'polisikriminal']",[],1.09371E+18,1.09371E+18,nicolas_saputro,mulut siapa itu,3,19,https://twitter.com/nicolas_saputro/status/1448259398913036290,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:08,700,,#PercumaAdaPolisi #percumalaporpolisi,und,"['percumaadapolisi', 'percumalaporpolisi']",[],1.24665E+18,1.24665E+18,danielsimbolonp,dps,3,19,https://twitter.com/danielsimbolonp/status/1448259242977226752,[],[],0,,FALSE,0,0,0,https://twitter.com/FiersaBesari/status/1448256614138466307,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44823E+18,1.63413E+12,10/13/2021 19:07,700,,@MaarifWizdanul @republikaonline #percumalaporpolisi,und,['percumalaporpolisi'],[],1.30002E+18,1.30002E+18,syifariyanto12,⚘ADA GUE DISINI 🌄,3,19,https://twitter.com/syifariyanto12/status/1448258991310524422,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'MaarifWizdanul', 'name': 'Bung_kam✊', 'id': '1239495653245345792'}, {'screen_name': 'republikaonline', 'name': 'Republika.co.id', 'id': '22126902'}]",,,,
1.44826E+18,1.44813E+18,1.63413E+12,10/13/2021 19:07,700,,@SelasaPagi_ Edan!!!  #percumalaporpolisi,ht,['percumalaporpolisi'],[],192832568,192832568,nyonyahiro,OktoberBIGWINAmen🙋,3,19,https://twitter.com/nyonyahiro/status/1448258977595232261,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'SelasaPagi_', 'name': 'ia 🐼', 'id': '603688770'}]",,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:06,700,,Biadap yang berseragam #percumalaporpolisi,in,['percumalaporpolisi'],[],1.17703E+18,1.17703E+18,salsabilakhn22,shapeshifters,3,19,https://twitter.com/salsabilakhn22/status/1448258842014347268,[],[],0,,FALSE,0,0,0,https://twitter.com/AksiLangsung/status/1448191482125422593,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44826E+18,1.63413E+12,10/13/2021 19:06,700,,#percumalaporpolisi #SmackDown #SmackdownLive,und,"['percumalaporpolisi', 'smackdown', 'smackdownlive']",[],1635071004,1635071004,MuhammadFarakhi,Muhammad Farakhi,3,19,https://twitter.com/MuhammadFarakhi/status/1448258810766761985,[],[],0,,FALSE,0,0,0,https://twitter.com/detikcom/status/1448233935784325122,#PercumalaporPolisi,,,,,,,[],,,,
1.44826E+18,1.44825E+18,1.63413E+12,10/13/2021 19:06,700,,@tempodotco Ga percaya  #percumalaporpolisi #polisisesuaiprosedur  #polisihumanis,in,"['percumalaporpolisi', 'polisisesuaiprosedur', 'polisihumanis']",[],59998462,59998462,danilukman,dani lukman,3,19,https://twitter.com/danilukman/status/1448258745394352129,[],[],0,,FALSE,0,0,0,,#PercumalaporPolisi,,,,,,,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]",,,,
